종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"109080","옵티시스","KOSDAQ","벤처기업부","9200","40","0.44","9210","9210","9170","124","1140990","51851200000","5636000"
"380540","옵티코어","KOSDAQ","벤처기업부","1263","-11","-0.86","1274","1278","1263","12458","15802802","36370732248","28797096"
"153710","옵티팜","KOSDAQ","기술성장기업부","6700","0","0.00","6690","6740","6630","1077","7163560","98288718600","14669958"
"432430","와이랩","KOSDAQ","기술성장기업부","11790","-460","-3.76","12430","12500","11420","330222","3971823760","190082152800","16122320"
"338840","와이바이오로직스","KOSDAQ","기술성장기업부","9290","-60","-0.64","9350","9440","9280","8730","81345480","137208803640","14769516"
"122990","와이솔","KOSDAQ","우량기업부","9010","-90","-0.99","9050","9100","8990","14721","132911750","253964338410","28186941"
"232140","와이씨","KOSDAQ","우량기업부","14970","370","2.53","14360","15010","14210","3068784","45279762260","1228218889500","82045350"
"112290","와이씨켐","KOSDAQ","기술성장기업부","31950","-350","-1.08","31850","32250","31350","210566","6685549450","323031912750","10110545"
"065530","와이어블","KOSDAQ","중견기업부","1945","9","0.46","1947","1947","1925","5174","10054720","102812700000","52860000"
"067900","와이엔텍","KOSDAQ","우량기업부","7470","-20","-0.27","7500","7500","7440","5174","38621210","135951452730","18199659"
"007530","와이엠","KOSDAQ","중견기업부","2750","0","0.00","2750","2765","2725","803","2208025","52729743000","19174452"
"155650","와이엠씨","KOSDAQ","우량기업부","5090","-10","-0.20","5100","5100","5060","2759","13988290","99124482220","19474358"
"273640","와이엠텍","KOSDAQ","벤처기업부","12340","20","0.16","12320","12340","12230","870","10671760","135320440000","10966000"
"251370","와이엠티","KOSDAQ","벤처기업부","12770","-130","-1.01","12890","12900","12710","4571","58500110","208335705280","16314464"
"066430","와이오엠","KOSDAQ","투자주의환기종목(소속부없음)","566","0","0.00","566","566","562","3061","1730978","22160867416","39153476"
"273060","와이즈버즈","KOSDAQ","중견기업부","1397","-33","-2.31","1410","1414","1382","144756","202296132","70492036054","50459582"
"019210","와이지-원","KOSDAQ","우량기업부","5730","-20","-0.35","5760","5760","5730","510","2930750","192377982870","33573819"
"122870","와이지엔터테인먼트","KOSDAQ","우량기업부","43750","100","0.23","43650","43950","43500","10098","440709350","817733393750","18691049"
"011690","와이투솔루션","KOSPI",,"4230","55","1.32","4175","4230","4110","10549","43843430","154709686620","36574394"
"332570","와이팜","KOSDAQ","벤처기업부","3150","0","0.00","3150","3160","3135","10821","34102925","131009341050","41590267"
"079000","와토스코리아","KOSDAQ","중견기업부","8230","270","3.39","7960","8280","7740","18846","152018800","59256000000","7200000"
"070960","용평리조트","KOSPI",,"2800","-10","-0.36","2810","2810","2800","68","190670","134773332400","48133333"
"403490","우듬지팜","KOSDAQ","벤처기업부","2345","10","0.43","2340","2350","2320","28546","66653990","106023228080","45212464"
"316140","우리금융지주","KOSPI",,"14580","80","0.55","14510","14580","14400","130976","1902428610","10826984084580","742591501"
"032820","우리기술","KOSDAQ","우량기업부","1493","4","0.27","1485","1498","1480","158362","235941761","229652158166","153819262"
"041190","우리기술투자","KOSDAQ","우량기업부","8110","-100","-1.22","8120","8130","8000","158871","1282694380","681240000000","84000000"
"115440","우리넷","KOSDAQ","벤처기업부","6940","40","0.58","6940","6960","6910","2777","19229630","74634418660","10754239"
"046970","우리로","KOSDAQ","벤처기업부","1503","6","0.40","1498","1520","1497","6656","9972177","65868973497","43824999"
"082850","우리바이오","KOSDAQ","우량기업부","2715","5","0.18","2710","2720","2695","40436","109419535","131505309270","48436578"
"215360","우리산업","KOSDAQ","벤처기업부","15620","-60","-0.38","15690","15840","15600","37599","590327310","142644386060","9132163"
"072470","우리산업홀딩스","KOSDAQ","중견기업부","3830","-5","-0.13","3835","3835","3800","5805","22140835","72338516030","18887341"
"073560","우리손에프앤지","KOSDAQ","우량기업부","1477","1","0.07","1463","1478","1463","14062","20631894","102263998711","69237643"
"037400","우리엔터프라이즈","KOSDAQ","우량기업부","1401","-1","-0.07","1402","1409","1401","4668","6546830","36738907746","26223346"
"153490","우리이앤엘","KOSDAQ","우량기업부","1050","3","0.29","1047","1051","1047","9330","9769693","54054000000","51480000"
"101170","우림피티에스","KOSDAQ","우량기업부","5890","20","0.34","5850","5890","5850","1741","10206720","79515000000","13500000"
"006980","우성","KOSPI",,"19630","100","0.51","19330","19630","19330","422","8198440","60656700000","3090000"
"066590","우수AMS","KOSDAQ","중견기업부","3000","10","0.33","2970","3020","2965","5099","15214350","117219312000","39073104"
"017370","우신시스템","KOSPI",,"8710","-70","-0.80","8750","8860","8690","19708","172851750","159515410340","18314054"
"103840","우양","KOSDAQ","중견기업부","4195","-15","-0.36","4240","4240","4190","3415","14325455","68657165460","16366428"
"046940","우원개발","KOSDAQ","중견기업부","2905","5","0.17","2910","2910","2890","2065","5994790","52505986750","18074350"
"215380","우정바이오","KOSDAQ","벤처기업부","1685","7","0.42","1678","1698","1678","8753","14701164","22982264310","13639326"
"065680","우주일렉트로","KOSDAQ","우량기업부","20050","-350","-1.72","20450","20450","19800","5347","106874320","191076500000","9530000"
"105840","우진","KOSPI",,"8580","70","0.82","8510","8590","8510","20419","174793120","174376608120","20323614"
"018620","우진비앤지","KOSDAQ","중견기업부","1125","5","0.45","1130","1130","1125","254","286586","32500454625","28889293"
"010400","우진아이엔에스","KOSPI",,"4380","20","0.46","4360","4430","4360","2076","9105955","33384360000","7622000"
"457550","우진엔텍","KOSDAQ","중견기업부","30550","50","0.16","29950","30750","29800","79313","2397833800","283239406450","9271339"
"049800","우진플라임","KOSPI",,"2775","5","0.18","2800","2800","2770","3285","9124255","55500000000","20000000"
"016880","웅진","KOSPI",,"1130","-8","-0.70","1138","1145","1130","20207","22911783","90317600400","79927080"
"095720","웅진씽크빅","KOSPI",,"2140","-15","-0.70","2140","2150","2135","10405","22247365","247182807900","115505985"
"396470","워트","KOSDAQ","중견기업부","10080","-10","-0.10","10100","10110","10030","35113","353093660","162489600000","16120000"
"005820","원림","KOSPI",,"18640","130","0.70","18600","18680","18520","1415","26335920","42834160800","2297970"
"307280","원바이오젠","KOSDAQ","벤처기업부","1857","9","0.49","1848","1857","1838","45112","83411478","68632887141","36959013"
"032940","원익","KOSDAQ","우량기업부","3845","-5","-0.13","3890","3890","3820","4986","19329795","69952969350","18193230"
"240810","원익IPS","KOSDAQ GLOBAL","우량기업부","38350","100","0.26","38250","38750","37900","70672","2715646750","1882367603350","49083901"
"074600","원익QnC","KOSDAQ GLOBAL","우량기업부","35600","-300","-0.84","35900","36100","35250","94925","3377347400","935852800000","26288000"
"104830","원익머트리얼즈","KOSDAQ","우량기업부","36100","-300","-0.82","36100","36450","36050","732","26445750","455148800000","12608000"
"014190","원익큐브","KOSDAQ","우량기업부","1842","21","1.15","1818","1846","1818","34944","64164615","65206626852","35399906"
"217820","원익피앤이","KOSDAQ","우량기업부","5270","-30","-0.57","5300","5300","5250","10397","54875610","250085525930","47454559"
"030530","원익홀딩스","KOSDAQ","우량기업부","3655","-10","-0.27","3655","3665","3645","4606","16824960","282304820555","77237981"
"012620","원일특강","KOSDAQ","우량기업부","8200","-40","-0.49","8230","8230","8180","853","6996620","36080000000","4400000"
"382840","원준","KOSDAQ","중견기업부","15830","-20","-0.13","15800","15950","15800","2264","35938820","241749127230","15271581"
"336570","원텍","KOSDAQ","기술성장기업부","10860","410","3.92","10460","11000","10410","793814","8583915190","970239122340","89340619"
"376980","원티드랩","KOSDAQ","기술성장기업부","7030","0","0.00","7110","7110","7000","1252","8793370","67895079180","9657906"
"122830","원포유","KONEX","일반기업부","4365","60","1.39","4400","4400","4305","161","702710","142962414525","32751985"
"008370","원풍","KOSDAQ","우량기업부","4240","-5","-0.12","4225","4250","4225","384","1628060","50880000000","12000000"
"008290","원풍물산","KOSDAQ","중견기업부","616","6","0.98","610","630","610","14353","8894071","25067306264","40693679"
"101160","월덱스","KOSDAQ","우량기업부","24600","0","0.00","24600","24600","24400","7608","186409850","406170427800","16510993"
"064090","웨스트라이즈","KOSDAQ","중견기업부","3070","-30","-0.97","3125","3220","3065","49763","156325715","110310721170","35931831"
"336060","웨이버스","KOSDAQ","벤처기업부","1406","5","0.36","1401","1414","1400","13247","18622916","67706211200","48155200"
"095270","웨이브일렉트로","KOSDAQ","벤처기업부","5410","50","0.93","5360","5480","5360","1243","6736220","80994494960","14971256"
"010600","웰바이오텍","KOSPI",,"545","0","0.00","0","0","0","0","0","49553256815","90923407"
"065950","웰크론","KOSDAQ","중견기업부","2755","0","0.00","2755","2770","2755","5468","15093925","77777237010","28231302"
"076080","웰크론한텍","KOSDAQ","중견기업부","2105","-5","-0.24","2125","2125","2100","8049","16948960","47560698380","22594156"
"043590","웰킵스하이텍","KOSDAQ","중견기업부","1153","-2","-0.17","1155","1168","1152","425","491768","31288686586","27136762"
"196700","웹스","KOSDAQ","벤처기업부","1728","7","0.41","1721","1733","1713","5469","9418390","24821240832","14364144"
"069080","웹젠","KOSDAQ GLOBAL","우량기업부","17620","1290","7.90","16950","17900","16650","161722","2802496400","615834576080","34950884"
"053580","웹케시","KOSDAQ","우량기업부","9200","-10","-0.11","9210","9210","9160","117","1073950","125453481600","13636248"
"071460","위니아","KOSDAQ","관리종목(소속부없음)","613","0","0.00","0","0","0","0","0","22047951835","35967295"
"377460","위니아에이드","KOSDAQ","투자주의환기종목(소속부없음)","1691","0","0.00","0","0","0","0","0","26030247855","15393405"
"044340","위닉스","KOSDAQ","우량기업부","9170","0","0.00","9190","9190","9170","409","3751470","163899307250","17873425"
"330350","위더스제약","KOSDAQ","우량기업부","8310","50","0.61","8230","8310","8230","5187","43042410","109709775090","13202139"
"348350","위드텍","KOSDAQ","우량기업부","12110","150","1.25","11960","12340","11850","178405","2151346110","123323396000","10183600"
"112040","위메이드","KOSDAQ","중견기업부","48750","550","1.14","47700","48800","47150","80408","3859579850","1654988546250","33948483"
"101730","위메이드맥스","KOSDAQ","우량기업부","11100","50","0.45","10980","11130","10840","25965","283738090","369577741200","33295292"
"123420","위메이드플레이","KOSDAQ","우량기업부","10210","60","0.59","10140","10230","10100","4832","48967710","117107086820","11469842"
"065370","위세아이텍","KOSDAQ","벤처기업부","7150","50","0.70","7110","7150","7080","2083","14824550","52795271100","7383954"
"140660","위월드","KONEX","일반기업부","1999","0","0.00","0","0","0","0","0","4972016748","2487252"
"038620","위즈코프","KOSDAQ","벤처기업부","775","-2","-0.26","774","778","774","12304","9549564","51573510375","66546465"
"299900","위지윅스튜디오","KOSDAQ","우량기업부","2260","-10","-0.44","2270","2275","2240","43773","98467560","386570477840","171048884"
"036090","위지트","KOSDAQ","중견기업부","750","-4","-0.53","754","755","749","29587","22211431","88794213000","118392284"
"136540","윈스","KOSDAQ","우량기업부","13100","120","0.92","12990","13160","12990","3660","48034380","178738522200","13644162"
"320000","윈텍","KOSDAQ","중견기업부","4470","330","7.97","4280","4590","4205","391812","1729187770","82691191560","18499148"
"097800","윈팩","KOSDAQ","중견기업부","1147","-43","-3.61","1182","1185","1140","181483","209598479","68343416912","59584496"
"192390","윈하이텍","KOSDAQ","벤처기업부","3370","45","1.35","3325","3385","3325","13716","45917895","36817219670","10924991"
"313760","윌링스","KOSDAQ","투자주의환기종목(소속부없음)","7310","-140","-1.88","7340","7540","7280","17338","127201360","42316720110","5788881"
"008600","윌비스","KOSPI",,"491","8","1.66","485","491","485","11058","5375319","33012895149","67236039"
"335870","윙스풋","KOSDAQ","중견기업부","1608","-4","-0.25","1607","1612","1602","8680","13957547","26823726576","16681422"
"900340","윙입푸드","KOSDAQ","외국기업(소속부없음)","1606","-17","-1.05","1626","1645","1530","375998","597584602","77045325368","47973428"
"033270","유나이티드제약","KOSPI",,"24700","100","0.41","24500","24800","24500","4466","109831200","403445403400","16333822"
